scene,frame,style,method,cosine_sim
scene_89,00000085,watercolor,stylized,0.547852
scene_89,00000085,oil_painting,stylized,0.925293
scene_89,00000085,impressionism,stylized,0.55957
scene_89,00000085,engraving,stylized,0.379395
scene_9,00000000,watercolor,stylized,0.780273
scene_9,00000000,oil_painting,stylized,0.783203
scene_9,00000000,impressionism,stylized,0.763184
scene_9,00000000,engraving,stylized,0.884277
scene_9,00000005,watercolor,stylized,0.787109
scene_9,00000005,oil_painting,stylized,0.90625
scene_9,00000005,impressionism,stylized,0.759277
scene_9,00000005,engraving,stylized,0.798828
scene_9,00000010,watercolor,stylized,0.712891
scene_9,00000010,oil_painting,stylized,0.865234
scene_9,00000010,impressionism,stylized,0.719727
scene_9,00000010,engraving,stylized,0.70166
scene_9,00000015,watercolor,stylized,0.431885
scene_9,00000015,oil_painting,stylized,0.93457
scene_9,00000015,impressionism,stylized,0.182861
scene_9,00000015,engraving,stylized,0.73877
scene_9,00000020,watercolor,stylized,0.559082
scene_9,00000020,oil_painting,stylized,0.879395
scene_9,00000020,impressionism,stylized,0.321777
scene_9,00000020,engraving,stylized,0.813965
scene_9,00000025,watercolor,stylized,0.567383
scene_9,00000025,oil_painting,stylized,0.885742
scene_9,00000025,impressionism,stylized,0.669434
scene_9,00000025,engraving,stylized,0.619629
scene_9,00000030,watercolor,stylized,0.561523
scene_9,00000030,oil_painting,stylized,0.771484
scene_9,00000030,impressionism,stylized,0.538574
scene_9,00000030,engraving,stylized,0.576172
scene_9,00000035,watercolor,stylized,0.374512
scene_9,00000035,oil_painting,stylized,0.788086
scene_9,00000035,impressionism,stylized,0.70752
scene_9,00000035,engraving,stylized,0.836914
scene_9,00000040,watercolor,stylized,0.695312
scene_9,00000040,oil_painting,stylized,0.760254
scene_9,00000040,impressionism,stylized,0.678223
scene_9,00000040,engraving,stylized,0.781738
scene_9,00000045,watercolor,stylized,0.641113
scene_9,00000045,oil_painting,stylized,0.808594
scene_9,00000045,impressionism,stylized,0.52002
scene_9,00000045,engraving,stylized,0.629883
scene_9,00000050,watercolor,stylized,0.807617
scene_9,00000050,oil_painting,stylized,0.79248
scene_9,00000050,impressionism,stylized,0.751465
scene_9,00000050,engraving,stylized,0.722656
scene_9,00000055,watercolor,stylized,0.716797
scene_9,00000055,oil_painting,stylized,0.756836
scene_9,00000055,impressionism,stylized,0.592285
scene_9,00000055,engraving,stylized,0.678223
scene_9,00000060,watercolor,stylized,0.741699
scene_9,00000060,oil_painting,stylized,0.819824
scene_9,00000060,impressionism,stylized,0.775879
scene_9,00000060,engraving,stylized,0.715332
scene_9,00000065,watercolor,stylized,0.655762
scene_9,00000065,oil_painting,stylized,0.714844
scene_9,00000065,impressionism,stylized,0.72168
scene_9,00000065,engraving,stylized,0.757812
scene_9,00000070,watercolor,stylized,0.647949
scene_9,00000070,oil_painting,stylized,0.868164
scene_9,00000070,impressionism,stylized,0.59082
scene_9,00000070,engraving,stylized,0.80957
scene_9,00000075,watercolor,stylized,0.583984
scene_9,00000075,oil_painting,stylized,0.59082
scene_9,00000075,impressionism,stylized,0.603516
scene_9,00000075,engraving,stylized,0.518066
scene_9,00000080,watercolor,stylized,0.72998
scene_9,00000080,oil_painting,stylized,0.903809
scene_9,00000080,impressionism,stylized,0.737305
scene_9,00000080,engraving,stylized,0.796875
scene_9,00000085,watercolor,stylized,0.526855
scene_9,00000085,oil_painting,stylized,0.875488
scene_9,00000085,impressionism,stylized,0.654785
scene_9,00000085,engraving,stylized,0.57666
scene_9,00000090,watercolor,stylized,0.369141
scene_9,00000090,oil_painting,stylized,0.765625
scene_9,00000090,impressionism,stylized,0.401611
scene_9,00000090,engraving,stylized,0.596191
scene_9,00000095,watercolor,stylized,0.796387
scene_9,00000095,oil_painting,stylized,0.967773
scene_9,00000095,impressionism,stylized,0.80127
scene_9,00000095,engraving,stylized,0.927734
scene_9,00000100,watercolor,stylized,0.684082
scene_9,00000100,oil_painting,stylized,0.825195
scene_9,00000100,impressionism,stylized,0.740234
scene_9,00000100,engraving,stylized,0.728027
scene_9,00000105,watercolor,stylized,0.859375
scene_9,00000105,oil_painting,stylized,0.925293
scene_9,00000105,impressionism,stylized,0.768066
scene_9,00000105,engraving,stylized,0.645996
scene_9,00000110,watercolor,stylized,0.552734
scene_9,00000110,oil_painting,stylized,0.823242
scene_9,00000110,impressionism,stylized,0.69043
scene_9,00000110,engraving,stylized,0.715332
scene_9,00000115,watercolor,stylized,0.468262
scene_9,00000115,oil_painting,stylized,0.784668
scene_9,00000115,impressionism,stylized,0.473633
scene_9,00000115,engraving,stylized,0.504395
scene_9,00000120,watercolor,stylized,0.598145
scene_9,00000120,oil_painting,stylized,0.903809
scene_9,00000120,impressionism,stylized,0.707031
scene_9,00000120,engraving,stylized,0.841797
scene_9,00000125,watercolor,stylized,0.749023
scene_9,00000125,oil_painting,stylized,0.899902
scene_9,00000125,impressionism,stylized,0.717773
scene_9,00000125,engraving,stylized,0.723145
scene_9,00000130,watercolor,stylized,0.532227
scene_9,00000130,oil_painting,stylized,0.845703
scene_9,00000130,impressionism,stylized,0.64502
scene_9,00000130,engraving,stylized,0.709473
scene_90,00000000,watercolor,stylized,0.73584
scene_90,00000000,oil_painting,stylized,0.849121
scene_90,00000000,impressionism,stylized,0.733398
scene_90,00000000,engraving,stylized,0.623535
scene_90,00000005,watercolor,stylized,0.722656
scene_90,00000005,oil_painting,stylized,0.895508
scene_90,00000005,impressionism,stylized,0.70752
scene_90,00000005,engraving,stylized,0.67334
scene_90,00000010,watercolor,stylized,0.73877
scene_90,00000010,oil_painting,stylized,0.919922
scene_90,00000010,impressionism,stylized,0.669922
scene_90,00000010,engraving,stylized,0.737793
scene_90,00000015,watercolor,stylized,0.681641
scene_90,00000015,oil_painting,stylized,0.941406
scene_90,00000015,impressionism,stylized,0.682617
scene_90,00000015,engraving,stylized,0.765137
scene_90,00000020,watercolor,stylized,0.748047
scene_90,00000020,oil_painting,stylized,0.916016
scene_90,00000020,impressionism,stylized,0.740723
scene_90,00000020,engraving,stylized,0.803711
scene_90,00000025,watercolor,stylized,0.73291
scene_90,00000025,oil_painting,stylized,0.928711
scene_90,00000025,impressionism,stylized,0.808594
scene_90,00000025,engraving,stylized,0.63916
scene_90,00000030,watercolor,stylized,0.730957
scene_90,00000030,oil_painting,stylized,0.89209
scene_90,00000030,impressionism,stylized,0.684082
scene_90,00000030,engraving,stylized,0.797363
scene_90,00000035,watercolor,stylized,0.783203
scene_90,00000035,oil_painting,stylized,0.953125
scene_90,00000035,impressionism,stylized,0.595703
scene_90,00000035,engraving,stylized,0.813477
scene_90,00000040,watercolor,stylized,0.709961
scene_90,00000040,oil_painting,stylized,0.660645
scene_90,00000040,impressionism,stylized,0.72168
scene_90,00000040,engraving,stylized,0.818359
scene_90,00000045,watercolor,stylized,0.758301
scene_90,00000045,oil_painting,stylized,0.95166
scene_90,00000045,impressionism,stylized,0.561523
scene_90,00000045,engraving,stylized,0.784668
scene_90,00000050,watercolor,stylized,0.685547
scene_90,00000050,oil_painting,stylized,0.725586
scene_90,00000050,impressionism,stylized,0.652832
scene_90,00000050,engraving,stylized,0.68457
scene_90,00000055,watercolor,stylized,0.803223
scene_90,00000055,oil_painting,stylized,0.876465
scene_90,00000055,impressionism,stylized,0.8125
scene_90,00000055,engraving,stylized,0.76123
scene_90,00000060,watercolor,stylized,0.636719
scene_90,00000060,oil_painting,stylized,0.796387
scene_90,00000060,impressionism,stylized,0.71875
scene_90,00000060,engraving,stylized,0.727051
scene_90,00000065,watercolor,stylized,0.817871
scene_90,00000065,oil_painting,stylized,0.913574
scene_90,00000065,impressionism,stylized,0.627441
scene_90,00000065,engraving,stylized,0.739258
scene_90,00000070,watercolor,stylized,0.756348
scene_90,00000070,oil_painting,stylized,0.871582
scene_90,00000070,impressionism,stylized,0.654785
scene_90,00000070,engraving,stylized,0.570312
scene_90,00000075,watercolor,stylized,0.753906
scene_90,00000075,oil_painting,stylized,0.901367
scene_90,00000075,impressionism,stylized,0.714844
scene_90,00000075,engraving,stylized,0.853516
scene_90,00000080,watercolor,stylized,0.684082
scene_90,00000080,oil_painting,stylized,0.87793
scene_90,00000080,impressionism,stylized,0.700195
scene_90,00000080,engraving,stylized,0.749023
scene_90,00000085,watercolor,stylized,0.797852
scene_90,00000085,oil_painting,stylized,0.867676
scene_90,00000085,impressionism,stylized,0.585449
scene_90,00000085,engraving,stylized,0.87207
scene_90,00000090,watercolor,stylized,0.741699
scene_90,00000090,oil_painting,stylized,0.822266
scene_90,00000090,impressionism,stylized,0.719727
scene_90,00000090,engraving,stylized,0.714844
scene_90,00000095,watercolor,stylized,0.666016
scene_90,00000095,oil_painting,stylized,0.866699
scene_90,00000095,impressionism,stylized,0.562012
scene_90,00000095,engraving,stylized,0.716797
scene_90,00000100,watercolor,stylized,0.624023
scene_90,00000100,oil_painting,stylized,0.787109
scene_90,00000100,impressionism,stylized,0.632324
scene_90,00000100,engraving,stylized,0.726074
scene_90,00000105,watercolor,stylized,0.799316
scene_90,00000105,oil_painting,stylized,0.902344
scene_90,00000105,impressionism,stylized,0.669434
scene_90,00000105,engraving,stylized,0.780273
scene_90,00000110,watercolor,stylized,0.78125
scene_90,00000110,oil_painting,stylized,0.862305
scene_90,00000110,impressionism,stylized,0.73291
scene_90,00000110,engraving,stylized,0.594238
scene_90,00000115,watercolor,stylized,0.774902
scene_90,00000115,oil_painting,stylized,0.935547
scene_90,00000115,impressionism,stylized,0.673828
scene_90,00000115,engraving,stylized,0.757324
scene_90,00000120,watercolor,stylized,0.754395
scene_90,00000120,oil_painting,stylized,0.906738
scene_90,00000120,impressionism,stylized,0.693848
scene_90,00000120,engraving,stylized,0.711914
scene_90,00000125,watercolor,stylized,0.629883
scene_90,00000125,oil_painting,stylized,0.837402
scene_90,00000125,impressionism,stylized,0.621582
scene_90,00000125,engraving,stylized,0.455322
scene_90,00000130,watercolor,stylized,0.702148
scene_90,00000130,oil_painting,stylized,0.839844
scene_90,00000130,impressionism,stylized,0.665039
scene_90,00000130,engraving,stylized,0.731934
scene_90,00000135,watercolor,stylized,0.645508
scene_90,00000135,oil_painting,stylized,0.832031
scene_90,00000135,impressionism,stylized,0.417969
scene_90,00000135,engraving,stylized,0.637695
scene_92,00000000,watercolor,stylized,0.848145
scene_92,00000000,oil_painting,stylized,0.856445
scene_92,00000000,impressionism,stylized,0.782227
scene_92,00000000,engraving,stylized,0.782227
scene_92,00000005,watercolor,stylized,0.851562
scene_92,00000005,oil_painting,stylized,0.864258
scene_92,00000005,impressionism,stylized,0.772949
scene_92,00000005,engraving,stylized,0.548828
scene_92,00000010,watercolor,stylized,0.794434
scene_92,00000010,oil_painting,stylized,0.899414
scene_92,00000010,impressionism,stylized,0.801758
scene_92,00000010,engraving,stylized,0.58252
scene_92,00000015,watercolor,stylized,0.814941
scene_92,00000015,oil_painting,stylized,0.807617
scene_92,00000015,impressionism,stylized,0.844727
scene_92,00000015,engraving,stylized,0.642578
scene_92,00000020,watercolor,stylized,0.848633
scene_92,00000020,oil_painting,stylized,0.840332
scene_92,00000020,impressionism,stylized,0.765137
scene_92,00000020,engraving,stylized,0.616699
scene_92,00000025,watercolor,stylized,0.814941
scene_92,00000025,oil_painting,stylized,0.836914
scene_92,00000025,impressionism,stylized,0.781738
scene_92,00000025,engraving,stylized,0.675293
scene_92,00000030,watercolor,stylized,0.839844
scene_92,00000030,oil_painting,stylized,0.880371
scene_92,00000030,impressionism,stylized,0.795898
scene_92,00000030,engraving,stylized,0.588379
scene_92,00000035,watercolor,stylized,0.772949
scene_92,00000035,oil_painting,stylized,0.845215
scene_92,00000035,impressionism,stylized,0.725586
scene_92,00000035,engraving,stylized,0.543457
scene_92,00000040,watercolor,stylized,0.837891
scene_92,00000040,oil_painting,stylized,0.831055
scene_92,00000040,impressionism,stylized,0.757324
scene_92,00000040,engraving,stylized,0.633789
scene_92,00000045,watercolor,stylized,0.868652
scene_92,00000045,oil_painting,stylized,0.866211
scene_92,00000045,impressionism,stylized,0.859375
scene_92,00000045,engraving,stylized,0.64209
scene_92,00000050,watercolor,stylized,0.860352
scene_92,00000050,oil_painting,stylized,0.805176
scene_92,00000050,impressionism,stylized,0.855957
scene_92,00000050,engraving,stylized,0.633301
scene_92,00000055,watercolor,stylized,0.790039
scene_92,00000055,oil_painting,stylized,0.834961
scene_92,00000055,impressionism,stylized,0.746582
scene_92,00000055,engraving,stylized,0.651367
scene_92,00000060,watercolor,stylized,0.831055
scene_92,00000060,oil_painting,stylized,0.79541
scene_92,00000060,impressionism,stylized,0.73877
scene_92,00000060,engraving,stylized,0.677734
scene_92,00000065,watercolor,stylized,0.73291
scene_92,00000065,oil_painting,stylized,0.831543
scene_92,00000065,impressionism,stylized,0.842773
scene_92,00000065,engraving,stylized,0.595215
scene_92,00000070,watercolor,stylized,0.862305
scene_92,00000070,oil_painting,stylized,0.836914
scene_92,00000070,impressionism,stylized,0.836914
scene_92,00000070,engraving,stylized,0.753906
scene_92,00000075,watercolor,stylized,0.779785
scene_92,00000075,oil_painting,stylized,0.817383
scene_92,00000075,impressionism,stylized,0.710449
scene_92,00000075,engraving,stylized,0.654785
scene_93,00000000,watercolor,stylized,0.602539
scene_93,00000000,oil_painting,stylized,0.801758
scene_93,00000000,impressionism,stylized,0.571289
scene_93,00000000,engraving,stylized,0.473877
scene_93,00000005,watercolor,stylized,0.72998
scene_93,00000005,oil_painting,stylized,0.959473
scene_93,00000005,impressionism,stylized,0.668457
scene_93,00000005,engraving,stylized,0.546387
scene_93,00000010,watercolor,stylized,0.624023
scene_93,00000010,oil_painting,stylized,0.823242
scene_93,00000010,impressionism,stylized,0.49292
scene_93,00000010,engraving,stylized,0.312744
scene_93,00000016,watercolor,stylized,0.718262
scene_93,00000016,oil_painting,stylized,0.844727
scene_93,00000016,impressionism,stylized,0.697266
scene_93,00000016,engraving,stylized,0.44165
scene_93,00000021,watercolor,stylized,0.828125
scene_93,00000021,oil_painting,stylized,0.792969
scene_93,00000021,impressionism,stylized,0.583496
scene_93,00000021,engraving,stylized,0.460693
scene_93,00000026,watercolor,stylized,0.693359
scene_93,00000026,oil_painting,stylized,0.787598
scene_93,00000026,impressionism,stylized,0.686523
scene_93,00000026,engraving,stylized,0.438965
scene_93,00000032,watercolor,stylized,0.55957
scene_93,00000032,oil_painting,stylized,0.758789
scene_93,00000032,impressionism,stylized,0.717773
scene_93,00000032,engraving,stylized,0.422852
scene_93,00000038,watercolor,stylized,0.490479
scene_93,00000038,oil_painting,stylized,0.775391
